12088;Pengeluaran;2013;2;29;14;67;303333.07;263736.21
12089;Pengeluaran;2013;2;29;14;68;3856890.65;3052249.61
12090;Pengeluaran;2013;2;29;14;69;4484141.58;3585310.91
12091;Pengeluaran;2013;2;29;15;56;2545594.4;2122918.39
12092;Pengeluaran;2013;2;29;15;57;119581.35;91891.79
12093;Pengeluaran;2013;2;29;15;58;276045.22;243319.07
12094;Pengeluaran;2013;2;29;15;59;366183.63;301524.31
12095;Pengeluaran;2013;2;29;15;60;650867.91;562449.41
12096;Pengeluaran;2013;2;29;15;61;153117.86;129882.9
12097;Pengeluaran;2013;2;29;15;62;126045.67;107033.08
12098;Pengeluaran;2013;2;29;15;63;99831.32;86597.94
